"uid","domainID","siteID","plotID","date","night","eventID","setTraps","disturbedTraps","samplingEffort","samplingProtocol","identificationReferences","remarks","duplicateNightQF","missingRecordsPerBoutQF"
"7E58ED6305F4477A9E9A6A6A5726195F","D03","OSBS","OSBS_003","2014-09-24",2,"MAM.OSBS.2014.10",100,0,100,"NEON.DOC.000481vD","NEON.DOC.001907vA or Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"9F883FB198E34AC6841FDA939EE82AC2","D03","OSBS","OSBS_023","2014-09-24",2,"MAM.OSBS.2014.10",100,0,100,"NEON.DOC.000481vD","NEON.DOC.001907vA or Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","no captures",0,0
"05E5904C575E44BDA82BCD0CDEA8943D","D03","OSBS","OSBS_004","2014-09-24",1,"MAM.OSBS.2014.10",100,1,99,"NEON.DOC.000481vD","NEON.DOC.001907vA or Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"2EFD1316206243B78533994BC5F7EBAF","D03","OSBS","OSBS_003","2014-09-25",3,"MAM.OSBS.2014.10",100,0,100,"NEON.DOC.000481vD","NEON.DOC.001907vA or Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"947DED493507471CAC6283B0D83AD7D4","D03","OSBS","OSBS_004","2014-09-25",2,"MAM.OSBS.2014.10",100,0,100,"NEON.DOC.000481vD","NEON.DOC.001907vA or Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"49690F1B1BDD43E58E802BCE30B41B86","D03","OSBS","OSBS_023","2014-09-25",3,"MAM.OSBS.2014.10",100,0,100,"NEON.DOC.000481vD","NEON.DOC.001907vA or Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","no captures",0,0
"9A57C0CF8F1649EEB06EC659C14358C5","D03","OSBS","OSBS_004","2014-09-26",3,"MAM.OSBS.2014.10",100,0,100,"NEON.DOC.000481vD","NEON.DOC.001907vA or Reid, F. 2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B223DFAAC044476B948C0695DBC8AE13","D03","OSBS","OSBS_003","2014-10-21",1,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"4BCBFFDD8DD74BBDA09286A93BF28D49","D03","OSBS","OSBS_003","2014-10-21",1,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"1592B9D4E21A4E60ACB04AFE41E0A8EB","D03","OSBS","OSBS_005","2014-10-21",1,"MAM.OSBS.2014.11",100,1,99,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"89CA72C9FAFD486A8EA1FECCDF5E9C3C","D03","OSBS","OSBS_004","2014-10-21",1,"MAM.OSBS.2014.11",100,1,99,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"01ECFFA474A048F0BB1AFA20C565F06D","D03","OSBS","OSBS_005","2014-10-21",1,"MAM.OSBS.2014.11",100,1,99,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"901CC3F20EB843A386602844626461D1","D03","OSBS","OSBS_004","2014-10-21",1,"MAM.OSBS.2014.11",100,1,99,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"5385C80327A54023A8022BCD341231E1","D03","OSBS","OSBS_023","2014-10-21",1,"MAM.OSBS.2014.11",100,1,99,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B06CAA614A944C43BC7ACF94FADBCAD0","D03","OSBS","OSBS_002","2014-10-21",1,"MAM.OSBS.2014.11",99,0,99,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"9D9BBCEC375642A8A95D2E13263B4AA3","D03","OSBS","OSBS_002","2014-10-21",1,"MAM.OSBS.2014.11",99,0,99,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"470A878C22704B80A5131BD517478573","D03","OSBS","OSBS_012","2014-10-21",1,"MAM.OSBS.2014.11",100,18,82,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"7E42D91494384748AB6359984EEE8C5A","D03","OSBS","OSBS_023","2014-10-21",1,"MAM.OSBS.2014.11",100,1,99,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"D4A432AFE72B4D47B27572D434413DF7","D03","OSBS","OSBS_012","2014-10-21",1,"MAM.OSBS.2014.11",100,18,82,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"66BF060DE48349B89478AE0B7248F904","D03","OSBS","OSBS_004","2014-10-22",2,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"E0103D3DA0E5481DBBAD0D5A0FD2DF88","D03","OSBS","OSBS_005","2014-10-22",2,"MAM.OSBS.2014.11",100,35,65,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","Pulled due to raccoon disturbance.",0,0
"1DAEBD1470A5492598F62256EE279356","D03","OSBS","OSBS_003","2014-10-22",2,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"2D31804571274BDE916E486108F83AAE","D03","OSBS","OSBS_005","2014-10-22",2,"MAM.OSBS.2014.11",100,35,65,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","Pulled due to raccoon disturbance.",0,0
"16B670B527C04F148247EA29EF276C96","D03","OSBS","OSBS_023","2014-10-22",2,"MAM.OSBS.2014.11",99,1,98,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"371798793F75497E9F3CD1F71B25DEAF","D03","OSBS","OSBS_002","2014-10-22",2,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"8D4B7D803F714420B57FCD3F85C8ECBD","D03","OSBS","OSBS_012","2014-10-22",2,"MAM.OSBS.2014.11",100,5,95,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"13F76C1439E14127975D97DA8EFFB223","D03","OSBS","OSBS_003","2014-10-22",2,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"2E637C55FBAA498E9402D7797A19D1B7","D03","OSBS","OSBS_004","2014-10-22",2,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"F00DDB28CA694B32BEA8FBBFAD4B9CA9","D03","OSBS","OSBS_002","2014-10-22",2,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"7F97991BB90342008D71071AB3FBED79","D03","OSBS","OSBS_023","2014-10-22",2,"MAM.OSBS.2014.11",99,1,98,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"040F197B06FC490EB99AFA6A90D23FC0","D03","OSBS","OSBS_012","2014-10-22",2,"MAM.OSBS.2014.11",100,5,95,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"B9302967D43A45B39BF22A08A0705928","D03","OSBS","OSBS_003","2014-10-23",3,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"EACE9EFBEC604BFCB8CE05A35F5878A4","D03","OSBS","OSBS_004","2014-10-23",3,"MAM.OSBS.2014.11",100,3,97,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"3BFF7D92A03442A895638EB686F5BFD6","D03","OSBS","OSBS_002","2014-10-23",3,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"4E0D5C8729484A7E972C91AD9C0BCA29","D03","OSBS","OSBS_002","2014-10-23",3,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"AB80A46C1A2B40BAB8291CD4F5B6AC67","D03","OSBS","OSBS_012","2014-10-23",3,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"803A005F403941498E24F255BE6506D0","D03","OSBS","OSBS_005","2014-10-23",3,"MAM.OSBS.2014.11",0,0,0,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","Grid pulled 20141022 due to raccoon disturbance",0,0
"90A123588DA041CD8EC52C7C9CA63911","D03","OSBS","OSBS_023","2014-10-23",3,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"5F12A227A1FE4AE290D0E95FC0EE4D99","D03","OSBS","OSBS_003","2014-10-23",3,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"BD6B6D314FFA45A38CBA06363563F89D","D03","OSBS","OSBS_004","2014-10-23",3,"MAM.OSBS.2014.11",100,3,97,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"2647C07DB0774E9F815E3D9763F35446","D03","OSBS","OSBS_012","2014-10-23",3,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"0EEF4F4EE49D46148B115F102940EB5E","D03","OSBS","OSBS_023","2014-10-23",3,"MAM.OSBS.2014.11",100,0,100,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY",,0,0
"56C310BD8AFD41BD86E5C5D2BE883E39","D03","OSBS","OSBS_005","2014-10-23",3,"MAM.OSBS.2014.11",0,0,0,"NEON.DOC.000481vD","2006. Peterson Field Guide to Mammals of North America. 4th Ed. Houghton Mifflin Company, New York, NY","Grid pulled 20141022 due to raccoon disturbance",0,0
