"uid","domainID","siteID","plotID","trapCoordinate","nlcdClass","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","date","eventID","individualID","taxonID","scientificName","taxonRank","identificationQualifier","identificationStatus","sex","reproductiveCondition","recapture","fate","replacedTag","lifeStage","testes","nipples","pregnancyStatus","vagina","hindfootLength","earLength","tailLength","totalLength","weight","bloodSampleID","bloodSampleMethod","fecalSampleID","fecalSampleCondition","earSampleID","hairSampleID","whiskerSampleID","voucherSampleID","measuredBy","recordedBy","remarks","consistencyTagIDSexQF","consistencyTagIDTaxonIDQF","consistencyTagIDLifeStageQF","orderTagIDRecaptureQF","orderTagIDLifeStageQF"
"7758D257CCF04AAB8920CC1391819E73","D03","JERC","JERC_009","A3","evergreenForest",31.194468,-84.456003,"WGS84",,47.08360935,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2405","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,33,,,,149,"JERC.20140625.R2405.B","retroorbital","JERC.20140625.R2405.F","old","JERC.20140625.R2405.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"7F92F069D3F04A27ADD24B61CA2BE218","D03","JERC","JERC_009","A5","evergreenForest",31.194288,-84.456008,"WGS84",,47.07428059,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2436","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",32,,,,120,"JERC.20140625.R2436.B","retroorbital","JERC.20140625.R2436.F","old","JERC.20140625.R2436.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"B0509B06DC464CBCB13A4B1F9ED3C738","D03","JERC","JERC_009","B3","evergreenForest",31.194466,-84.455898,"WGS84",,47.10331431,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2412","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",28,,,,35,"JERC.20140625.R2412.B","mandibular","JERC.20140625.R2412.F","old","JERC.20140625.R2412.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"5851BD5F5CC64C6AB02CFB7086814EAE","D03","JERC","JERC_009","E6","evergreenForest",31.194189,-84.455591,"WGS84",,47.14442885,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2451","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,31,,,,140,"JERC.20140625.R2451.B","retroorbital","JERC.20140625.R2451.F","old","JERC.20140625.R2451.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"1A72E1EA6C6844FCBE4206AB12293081","D03","JERC","JERC_009","C5","evergreenForest",31.194284,-84.455798,"WGS84",,47.11228261,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0L2108","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,30,,,,120,,"unsuccessful","JERC.20140625.L2108.F","old",,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"DFC68A6A22AB4A668FD2A49A3760ED21","D03","JERC","JERC_009","B9","evergreenForest",31.193925,-84.455913,"WGS84",,47.07176059,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2439","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"juvenile","scrotal",,,,27,,,,65,,,,,"JERC.20140625.R2439.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,1,-1,1
"597227ACC5704F8BAEB5F0E44EA8DA49","D03","JERC","JERC_009","D7","evergreenForest",31.194101,-84.455698,"WGS84",,47.11942031,,"2014-06-25","MAM.JERC.2014.07","NEON.MAM.D03.0R2407","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,35,,,,160,"JERC.20140625.R2407.B","retroorbital","JERC.20140625.R2407.F","old","JERC.20140625.R2407.E",,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","SZd6jJU+PWukgvziuyetpzviWNuM2FzT",,0,0,0,-1,0
"DC36B3613B9D48209934ED85A005FEC8","D03","JERC","JERC_006","C9","mixedForest",31.187981,-84.454706,"WGS84",,46.38861285,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2485","MUMU","Mus musculus","species",," ","M","R","N",,,"adult","scrotal",,,,16,,,,12,,,"JERC.20140626.R2485.F","old","JERC.20140626.R2485.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"F29691758D254818B5BA4367EE115311","D03","JERC","JERC_006","B1","mixedForest",31.188704,-84.454792,"WGS84",,46.52830021,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2487","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,37,,,,150,,,"JERC.20140626.R2487.F","old","JERC.20140626.R2487.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"9BB86CB95F3E4732AEA4098884098099","D03","JERC","JERC_006","C1","mixedForest",31.188702,-84.454687,"WGS84",,46.52524382,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2474","SIHI","Sigmodon hispidus","species",," ","M","R","N","escaped",,"adult","scrotal",,,,32,,,,,,,"JERC.20140626.R2474.F","old","JERC.20140626.R2474.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","tip of tail missing, escaped ",0,0,0,-1,0
"D594AB7419C34A39A97B017D7998AB5B","D03","JERC","JERC_006","D8","mixedForest",31.188069,-84.454599,"WGS84",,46.40044753,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2496","MUMU","Mus musculus","species",," ","M","N","N",,,"adult","nonscrotal",,,,16,,,,10,,,,,"JERC.20140626.R2496.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"4B7081E308D34A37970174D48AB6EEB4","D03","JERC","JERC_006","F9","mixedForest",31.187975,-84.454392,"WGS84",,46.37099622,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2460","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,25,,,,43,,,"JERC.20140626.R2460.F","old","JERC.20140626.R2460.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"5F83B5A8E0AD4F6194887682B3BF9374","D03","JERC","JERC_006","J1","mixedForest",31.188688,-84.453953,"WGS84",,46.5073495,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0L2430","SIHI","Sigmodon hispidus","species",," ","M","N","Y",,,"subadult","nonscrotal",,,,30,,,,72,,,,,,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,1,-1,1
"C6F68B41E66C4C47B9E39C19DE9671B8","D03","JERC","JERC_005","B7","evergreenForest",31.197123,-84.451915,"WGS84",,48.23722797,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2466","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,31,,,,110,,"unsuccessful","JERC.20140626.R2466.F","old",,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","kkLhSFAIpKGMfva+j0VeXtqeQbMtgMRO",,0,0,0,-1,0
"CAB4CFF3FD054A6BB7F88F0FB418A343","D03","JERC","JERC_005","C9","evergreenForest",31.196941,-84.451815,"WGS84",,48.28807436,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2733","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"adult","nonscrotal",,,,28,,,,130,"JERC.20140626.R2733.B","retroorbital",,,"JERC.20140626.R2733.E",,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","kkLhSFAIpKGMfva+j0VeXtqeQbMtgMRO",,0,0,0,-1,0
"F18CE4BDF88D40A3B4B96E739F38D0E4","D03","JERC","JERC_009","E10","evergreenForest",31.193829,-84.455601,"WGS84",,47.11794892,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0L2167","SIHI","Sigmodon hispidus","species",," ","F","R","Y","escaped",,"adult",,"nonenlarged","not","swollen",26,,,,,,,"JERC.20140626.L2167.F","old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"7B74A24D45D34862B2141A222BB72DC6","D03","JERC","JERC_005","H6","evergreenForest",31.197201,-84.451283,"WGS84",,48.39052105,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2770","MUMU","Mus musculus","species",," ","M","R","N",,,"adult","scrotal",,,,18,,,,21,,,"JERC.20140626.R2770.F","old",,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","kkLhSFAIpKGMfva+j0VeXtqeQbMtgMRO",,0,0,0,-1,0
"57E0CE265E9345F8954834791B06D789","D03","JERC","JERC_005","I6","evergreenForest",31.197199,-84.451178,"WGS84",,48.41787223,,"2014-06-26","MAM.JERC.2014.07",,"SIHI","Sigmodon hispidus","species",," ",,"N","N","escaped",,,,,"not",,,,,,,,,,,,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","kkLhSFAIpKGMfva+j0VeXtqeQbMtgMRO",,-1,-1,-1,-1,-1
"46DFAFE871C047BFB757F350FF7C79DA","D03","JERC","JERC_009","H4","evergreenForest",31.194363,-84.455272,"WGS84",,47.21687506,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2086","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,31,,,,72,"JERC.20140626.R2086.B","retroorbital","JERC.20140626.R2086.F","fresh",,,,,"DCSbvLoRWMwR6lENA9DqqJdtFC/JgN1y","4L8ym37Asu+KsQosRbU6bILNXX/n5gSM",,0,0,1,-1,1
"92D9E849FE0449DE80DE31969C74A9CC","D03","JERC","JERC_009","H7","evergreenForest",31.194093,-84.455279,"WGS84",,47.19435862,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2079","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,32,,,,125,,,"JERC.20140626.R2079.F","old",,,,,"DCSbvLoRWMwR6lENA9DqqJdtFC/JgN1y","4L8ym37Asu+KsQosRbU6bILNXX/n5gSM",,0,0,0,-1,0
"0940737CE8614ADD9E19B296601C1DBF","D03","JERC","JERC_009","I6","evergreenForest",31.194181,-84.455172,"WGS84",,47.22140009,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0L2482","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,31,,,,140,,,"JERC.20140626.L2482.F","old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"C6DD77D357AC4EB08F3FC8BC5686263D","D03","JERC","JERC_009","I2","evergreenForest",31.194542,-84.455162,"WGS84",,47.25232088,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2009","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"adult",,"nonenlarged","not","neither",31,,,,147,"JERC.20140626.R2009.B","retroorbital",,,"JERC.20140626.R2009.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"8360EA31E70B4F4CA896239CAE382F49","D03","JERC","JERC_009","J1","evergreenForest",31.19463,-84.455055,"WGS84",,47.28125835,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2300","SIHI","Sigmodon hispidus","species",," ","F","R","Y",,,"adult",,"enlarged","not",,31,,,,107,,,,,,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"0AED027BC1904D2D9578E42194DA7321","D03","JERC","JERC_009","E8","evergreenForest",31.194009,-84.455596,"WGS84",,47.13140023,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2427","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"juvenile",,"nonenlarged","not","neither",25,,,,42,"JERC.20140626.R2427.B","retroorbital","JERC.20140626.R2427.F","fresh","JERC.20140626.R2427.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"A556F93CA4114B728751AE27172DCC71","D03","JERC","JERC_009","E1","evergreenForest",31.19464,-84.455579,"WGS84",,47.1751511,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2405","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,32,,,,165,,,"JERC.20140626.R2405.F","old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"FFDAA2F9A0F74EC0BAB8FBF2A6F0A7E4","D03","JERC","JERC_009","F4","evergreenForest",31.194367,-84.455481,"WGS84",,47.17685653,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2401","SIHI","Sigmodon hispidus","species",," ","F","N","Y",,,"juvenile",,"nonenlarged","not","neither",28,,,,47,,,"JERC.20140626.R2401.F","old",,,,,"DCSbvLoRWMwR6lENA9DqqJdtFC/JgN1y","4L8ym37Asu+KsQosRbU6bILNXX/n5gSM",,0,0,0,-1,0
"E8483E74EC74435B9BB3A74269DBF017","D03","JERC","JERC_009","G3","evergreenForest",31.194456,-84.455374,"WGS84",,47.2037142,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2456","SIHI","Sigmodon hispidus","species",," ","M","N","Y",,,"juvenile","nonscrotal",,,,30,,,,53,,,"JERC.20140626.R2456.F","old",,,,,"DCSbvLoRWMwR6lENA9DqqJdtFC/JgN1y","4L8ym37Asu+KsQosRbU6bILNXX/n5gSM",,-1,0,0,-1,0
"3CB7A23A417148029F245DBE334E1A7C","D03","JERC","JERC_009","A7","evergreenForest",31.194107,-84.456013,"WGS84",,47.06452914,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0R2439","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"subadult","nonscrotal",,,,29,,,,52,,,"JERC.20140626.R2439.F","old",,,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,1,-1,1
"F4F6DB768D924FF49AF91B2AD2C8C1B9","D03","JERC","JERC_009","A2","evergreenForest",31.194558,-84.456001,"WGS84",,47.08811521,,"2014-06-26","MAM.JERC.2014.07","NEON.MAM.D03.0L2445","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"adult","nonscrotal",,,,28,,,,62,"JERC.20140626.L2445.B","retroorbital","JERC.20140626.L2445.F","old","JERC.20140626.L2445.E",,,,"JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC",,0,0,0,-1,0
"D522D37CD81A43D5B192FADB6D90026B","D03","JERC","JERC_005","G10","evergreenForest",31.196842,-84.451398,"WGS84",,48.41109523,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2733","SIHI","Sigmodon hispidus","species",," ","M","N","Y",,,"adult","nonscrotal",,,,29,,,,125,,,,,,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","kkLhSFAIpKGMfva+j0VeXtqeQbMtgMRO",,0,0,0,-1,0
"5BC647133F9D4A46B1907CD90D0AAC0B","D03","JERC","JERC_005","A8","evergreenForest",31.197035,-84.452022,"WGS84",,48.22096325,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2781","SIHI","Sigmodon hispidus","species",," ","F","R","N",,,"adult",,"nonenlarged","not","swollen",32,,,,160,"JERC.20140627.R2781.B","retroorbital",,,,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","kkLhSFAIpKGMfva+j0VeXtqeQbMtgMRO","confusion with vial matching datasheets Vial for blood exists with ear tag R2786 is not on datasheet. Closest match on datasheet is R2781",0,0,0,-1,0
"D238FBECB8D04DF186A062857701957D","D03","JERC","JERC_005","C8","evergreenForest",31.197031,-84.451812,"WGS84",,48.27645524,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2798","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,31,,,,130,"JERC.20140627.R2798.B","retroorbital",,,,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","kkLhSFAIpKGMfva+j0VeXtqeQbMtgMRO",,0,0,0,-1,0
"DDE54E568CEB4E58BEF6D8C2B044B919","D03","JERC","JERC_005","E3","evergreenForest",31.197477,-84.45159,"WGS84",,48.27316467,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2782","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,29,,,,80,,"unsuccessful",,,,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","kkLhSFAIpKGMfva+j0VeXtqeQbMtgMRO",,0,0,0,-1,0
"CDED2B25CB0F4C7884A5D024456CA538","D03","JERC","JERC_006","F5","mixedForest",31.188336,-84.454382,"WGS84",,46.44475575,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0L2430","SIHI","Sigmodon hispidus","species",," ","M","N","Y","escaped",,"subadult","nonscrotal",,,,29,,,,,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,1,-1,1
"46DE4E3C4D244FC5928361AC241F4291","D03","JERC","JERC_006","D4","mixedForest",31.18843,-84.454589,"WGS84",,46.47071858,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0L2453","SIHI","Sigmodon hispidus","species",," ","F","N","N",,,"subadult",,"nonenlarged","not","neither",29,,,,64,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","no ear punch taken",0,0,0,-1,0
"BE9304A5FFEC41EBB71B28119747B8D8","D03","JERC","JERC_006","I3","mixedForest",31.18851,-84.454063,"WGS84",,46.47140822,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0L2474","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,32,,,,154,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","part of tail missing",0,0,0,-1,0
"7785DA936BAC4304AB80540B44AD1660","D03","JERC","JERC_006","J2","mixedForest",31.188598,-84.453955,"WGS84",,46.48795782,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0L2093","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,29,,,,162,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","no ear punch taken. Bit down on own toe, bleeding from mouth, may have bit toe clean off. ",0,0,0,-1,0
"F5AEEB1B1BFF48FA8A76C3A05D1CB7B8","D03","JERC","JERC_006","J3","mixedForest",31.188507,-84.453958,"WGS84",,46.46846048,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0L2477","SIHI","Sigmodon hispidus","species",," ","M","R","N",,,"adult","scrotal",,,,32,,,,164,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","no ear punch taken and ear tag may come out",0,0,0,-1,0
"E48A883F506542D09B727EE3E9BFC433","D03","JERC","JERC_009","I5","evergreenForest",31.194271,-84.455169,"WGS84",,47.2292888,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0L2459","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"juvenile","nonscrotal",,,,27,,,,54,"JERC.20140627.L2459.B","retroorbital",,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"A46DDBF94C4947148121BA84E21273FB","D03","JERC","JERC_009","J7","evergreenForest",31.194089,-84.455069,"WGS84",,47.23257782,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0L2482","SIHI","Sigmodon hispidus","species",," ","M","R","Y","escaped",,"adult","scrotal",,,,31,,,,,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","cut tail",0,0,0,-1,0
"7D31715E465E43EB912B738A6334E5F2","D03","JERC","JERC_009","J4","evergreenForest",31.194359,-84.455062,"WGS84",,47.25739362,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2086","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"subadult","scrotal",,,,30,,,,74,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,1,-1,1
"7428AD7A33124CDB8EBE64ACB4E55BA8","D03","JERC","JERC_009","E1","evergreenForest",31.19464,-84.455579,"WGS84",,47.1751511,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2009","SIHI","Sigmodon hispidus","species",," ","F","R","Y",,,"adult",,"enlarged","not","neither",30,,,,144,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"208963DC89F449598A104591AA7882B0","D03","JERC","JERC_009","F9","evergreenForest",31.193917,-84.455494,"WGS84",,47.14263303,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0L2167","SIHI","Sigmodon hispidus","species",," ","F","N","Y",,,"adult",,"nonenlarged","not","neither",30,,,,114,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"4FDF8E0BF0AC4B2E98A78A2C86E8592F","D03","JERC","JERC_009","F4","evergreenForest",31.194367,-84.455481,"WGS84",,47.17685653,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0L2410","SIHI","Sigmodon hispidus","species",," ","F","R","N",,,"adult",,"enlarged","not","neither",31,,,,104,"JERC.20140627.L2410.B","retroorbital",,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","torn ears",0,0,0,-1,0
"A0E19DFB19AB49F48882BB3D53005C53","D03","JERC","JERC_009","A8","evergreenForest",31.194017,-84.456015,"WGS84",,47.0594949,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2457","SIHI","Sigmodon hispidus","species",," ","F","R","N",,,"adult",,"enlarged","not",,32,,,,115,"JERC.20140627.R2457.B","retroorbital",,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"6156F4B1BD704199A5408F9E27800473","D03","JERC","JERC_009","B7","evergreenForest",31.194105,-84.455908,"WGS84",,47.08270119,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2439","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,29,,,,54,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=","right hind foot bleeding",0,0,1,-1,1
"7501D7594A0248948C9D7AD7BFE601A3","D03","JERC","JERC_005","C10","evergreenForest",31.19685,-84.451817,"WGS84",,48.2997199,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2770","MUMU","Mus musculus","species",," ","M","R","Y",,,"adult","scrotal",,,,18,,,,20,,,,,,,,,"4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL","kkLhSFAIpKGMfva+j0VeXtqeQbMtgMRO",,0,0,0,-1,0
"7A7A0FEDABCB4944B68EA63FE7B7FE97","D03","JERC","JERC_009","C1","evergreenForest",31.194644,-84.455789,"WGS84",,47.13358325,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2405","SIHI","Sigmodon hispidus","species",," ","M","R","Y",,,"adult","scrotal",,,,32,,,,174,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"535C85217C7A41539E606682F322A225","D03","JERC","JERC_009","C7","evergreenForest",31.194103,-84.455803,"WGS84",,47.10099824,,"2014-06-27","MAM.JERC.2014.07","NEON.MAM.D03.0R2401","SIHI","Sigmodon hispidus","species",," ","F","N","Y",,,"juvenile",,"nonenlarged","not","neither",29,,,,54,,,,,,,,,"v7a5KMTkFH5/mKQ1JnriiQ6u8CRxI7iC","JdN6ZmAx7oWFIyzymv+BnRh9VwthDgp6K22EnIME4dI=",,0,0,0,-1,0
"5A2039C3781247B08183E7A084CCE50B","D03","JERC","JERC_002","H2","evergreenForest",31.195972,-84.459033,"WGS84",,46.44228644,,"2014-06-28","MAM.JERC.2014.07","NEON.MAM.D03.0R2739","SIHI","Sigmodon hispidus","species",," ","M","N","N",,,"adult","nonscrotal",,,,26,,,,117,"JERC.20140628.R2739.B","retroorbital",,,,,,,"EdHmhwKXqxyRw3LeFHC4BvFsm6jXDT8C","4L8ym37Asu+KsQosRbU6bIsf8XS1mmQL",,0,0,0,-1,0
