date,numPts,mean,min,max,variance,stdErr,uncertainty
4/1/2014,60,28.42537921,27.8934306,28.72465863,0.052353283,0.029539037,0.059991686
4/1/2014,60,27.92587149,27.73063584,28.28309425,0.01436759,0.01547449,0.032440943
4/1/2014,60,28.36636501,28.17559939,28.57461814,0.01549325,0.016069251,0.033586207
4/1/2014,60,28.55184412,28.17744354,29.25359049,0.08954195,0.038631151,0.078049759
4/1/2014,60,30.00977795,29.26891967,30.33289212,0.077760288,0.036000067,0.07281882
4/1/2014,60,30.74362043,30.36395423,30.98026562,0.027441505,0.02138594,0.043933421
4/1/2014,60,30.0382193,29.1644547,30.91323678,0.288739061,0.069370871,0.139438558
4/1/2014,60,28.82328643,28.65178678,29.21415382,0.020116361,0.018310453,0.037925029
4/1/2014,60,28.18743935,27.84555395,28.63229831,0.067208167,0.033468435,0.067783548
4/1/2014,60,27.89207897,27.55193618,28.50734173,0.074430955,0.035220958,0.071264689
4/1/2014,60,27.99901413,27.56302218,28.55848701,0.147681828,0.049612134,0.099940757
4/1/2014,60,27.36100596,27.10038604,27.56092121,0.023867964,0.019944909,0.041099042
4/1/2014,60,27.78297414,27.28814352,28.1650412,0.062125316,0.032177973,0.065220669
4/1/2014,60,27.41619567,26.78757209,28.12662046,0.194930062,0.056998547,0.114693723
4/1/2014,60,27.30104817,26.72953301,27.68574465,0.115398748,0.043855587,0.088453901
4/1/2014,60,27.84787124,27.43559587,28.24155221,0.053984261,0.029995628,0.060894287
4/1/2014,60,27.57100772,27.14962504,27.84108163,0.033228359,0.023533083,0.048132358
4/1/2014,60,26.99932469,26.8889263,27.12677189,0.006060476,0.01005027,0.022231549
4/1/2014,60,26.98016274,26.901635,27.12912456,0.006310448,0.010255444,0.022606572
4/1/2014,60,27.19536367,27.11814028,27.38442922,0.002913376,0.006968232,0.016875596
4/1/2014,60,27.84051023,27.42119569,28.10450391,0.02682251,0.021143364,0.043444539
4/1/2014,60,27.60889094,27.43632102,27.82269603,0.021254449,0.018821286,0.038910477
4/1/2014,60,27.81341654,27.52444893,28.02397356,0.028658121,0.02185487,0.044837987
4/1/2014,60,27.95588361,27.51642575,28.24632086,0.056987738,0.030818755,0.062525396
4/1/2014,60,27.26942007,27.16435832,27.49498184,0.006195091,0.010161275,0.022437631
4/1/2014,60,27.22132577,27.07627848,27.37511038,0.009212461,0.012391167,0.026573233
4/1/2014,60,27.33799547,27.20524156,27.73340041,0.021464891,0.018914232,0.039090877
4/1/2014,60,27.68078921,27.37477867,27.82917174,0.014678621,0.01564109,0.032757987
4/1/2014,60,27.10284864,26.93694348,27.35716192,0.013216965,0.014841926,0.031222565
4/1/2014,60,27.22257844,26.98565042,27.42727718,0.012260263,0.014294674,0.030177771
4/1/2014,60,27.18706285,27.06643084,27.39370951,0.006646816,0.010525221,0.023103777
4/1/2014,60,27.35456504,27.26685793,27.49559129,0.004519579,0.008679073,0.019763974
4/1/2014,60,27.89388975,27.34880229,28.27183096,0.08346778,0.037297851,0.075393869
4/1/2014,60,27.85809976,27.58585775,28.10560215,0.025503865,0.02061709,0.042414976
4/1/2014,60,27.78025869,27.60239821,27.96151764,0.010339397,0.013127197,0.027964749
4/1/2014,60,27.57801803,27.29771925,27.79426529,0.020612832,0.018535026,0.038353561
4/1/2014,60,27.85806481,27.25575492,28.23684272,0.106305108,0.042092182,0.084940256
4/1/2014,60,28.06505652,27.78553424,28.3139624,0.031246086,0.022820344,0.046733803
4/1/2014,60,28.32558506,27.90371275,28.53464158,0.033625697,0.023673366,0.048411276
4/1/2014,60,27.80754029,27.59939716,28.11786796,0.030397572,0.022508358,0.046120353
4/1/2014,60,28.13985456,27.78975189,28.57155705,0.063323984,0.032486916,0.065835012
4/1/2014,60,28.59012159,28.42843246,28.78043516,0.018483482,0.017551582,0.036450511
4/1/2014,60,28.34782569,28.0141617,28.54141192,0.021496155,0.018928002,0.039122032
4/1/2014,60,28.89840618,28.51126705,29.24989843,0.019268488,0.017920421,0.037168183
4/1/2014,60,29.10774158,28.62018753,29.43524499,0.062076432,0.032165311,0.065199698
4/1/2014,60,29.52435604,28.64130683,30.08205347,0.273776465,0.067549545,0.135793709
4/1/2014,60,29.34353667,28.38019575,30.03713067,0.336650753,0.07490558,0.150512019
4/1/2014,60,28.25016334,27.95757239,28.57291011,0.032767177,0.023369202,0.047813388
4/1/2014,60,28.52731893,28.27067351,28.95174251,0.027856871,0.021547185,0.044239417
4/1/2014,60,28.76404395,28.49225013,29.1098861,0.049843338,0.028822254,0.058574185
4/1/2014,60,28.48459072,28.13902009,28.99619793,0.076696543,0.035752982,0.072323664
4/1/2014,60,29.03677544,28.47776822,29.33501244,0.0534472,0.029846049,0.06060184
4/1/2014,60,29.65092882,28.47162565,30.1679942,0.335439518,0.074770707,0.150242287
4/1/2014,60,30.27530935,30.09776218,30.53516518,0.013186461,0.014824788,0.03121115
4/1/2014,60,30.5154131,30.21996788,30.83395406,0.034156046,0.023859326,0.048787103
4/1/2014,60,29.72843068,29.11067079,30.6040139,0.220345066,0.060600477,0.121897815
4/1/2014,60,29.85014946,29.12309465,30.48094739,0.282691975,0.068640607,0.137976946
4/1/2014,60,30.17520133,29.6454354,30.61420402,0.136243509,0.047652126,0.096033395
4/1/2014,60,30.07017095,29.7065307,30.39054088,0.040682876,0.026039354,0.053079965
4/1/2014,60,29.53331116,29.11082773,30.19483408,0.079642616,0.036433184,0.073679588
4/1/2014,60,29.90723283,29.31108428,30.32177634,0.094839513,0.039757497,0.080294966
4/1/2014,60,29.53482025,29.32182105,29.7294993,0.015667284,0.016159251,0.033766721
4/1/2014,60,29.65198932,29.21299604,30.01198024,0.063925838,0.032640935,0.066145316
4/1/2014,60,29.72538414,29.2533152,29.99429038,0.044215358,0.027146319,0.055263802
4/1/2014,60,30.21839008,29.73733224,30.86439532,0.16127945,0.051845837,0.104405398
4/1/2014,60,30.50669108,30.30385064,30.79475614,0.0159031,0.016280407,0.034006722
4/1/2014,60,30.30585043,29.71785802,30.49182691,0.030953584,0.02271328,0.046533509
4/1/2014,60,29.85354132,29.44798655,30.34838325,0.069627289,0.034065449,0.068974507
4/1/2014,60,29.23078095,29.0954401,29.4269805,0.009337452,0.012474943,0.026746593
4/1/2014,60,29.62916149,29.26986135,29.9267512,0.0415414,0.026312671,0.053617438
4/1/2014,60,29.28503651,29.05531838,29.74567726,0.036025309,0.024503506,0.050050117
4/1/2014,60,29.31261188,29.03537733,29.55903722,0.031597961,0.022948479,0.046991107
4/1/2014,60,28.8111108,28.48026075,29.24236252,0.062862516,0.032368327,0.065601869
4/1/2014,60,28.92336576,28.64676288,29.16019415,0.02900536,0.021986875,0.045102144
4/1/2014,60,28.79711064,28.50500867,29.09106129,0.026840141,0.021150312,0.043462945
4/1/2014,60,27.96975114,27.82340069,28.46593323,0.026128273,0.020867947,0.042907357
4/1/2014,60,28.34770195,27.9103635,28.79953348,0.079628238,0.036429896,0.073668998
4/1/2014,60,29.04832878,28.59202524,29.62158221,0.142671604,0.048763307,0.098248729
4/1/2014,60,29.55341795,29.23688491,29.79365835,0.029645867,0.022228311,0.0455786
4/1/2014,60,28.73507221,28.42003156,29.20469351,0.050048673,0.028881561,0.058691894
4/1/2014,60,29.41304888,28.96461857,29.73825603,0.030238154,0.022449259,0.046011829
4/1/2014,60,28.90811652,28.59108376,29.3814773,0.041603898,0.026332457,0.053654321
4/1/2014,60,29.25118811,28.96357665,29.49433462,0.024645689,0.020267251,0.041738319
4/1/2014,60,29.21590911,29.00452052,29.44427626,0.011166891,0.013642391,0.028951321
4/1/2014,60,29.02210542,28.56931912,29.24137969,0.028091528,0.021637748,0.044418232
4/1/2014,60,28.74233537,28.42949222,29.00143846,0.045719756,0.027604274,0.056164933
4/1/2014,60,28.81318362,28.58623744,29.01670988,0.011043424,0.013566763,0.028804771
4/1/2014,60,28.63607223,28.20419027,29.12853349,0.104037608,0.041640847,0.084043164
4/1/2014,60,29.45153461,29.1277668,29.81867076,0.076058126,0.035603868,0.072029681
4/1/2014,60,29.27526868,28.67712248,29.69288497,0.097006087,0.040209055,0.0811925
4/1/2014,60,28.21032847,28.04124147,28.63689003,0.021928972,0.019117606,0.039491664
4/1/2014,60,28.34137613,28.04120289,28.6979849,0.038208037,0.025234909,0.051486655
4/1/2014,60,29.02889625,28.35652907,29.4062499,0.088968208,0.038507187,0.077803446
4/1/2014,60,29.32666174,29.15742583,29.56716566,0.011919317,0.014094513,0.029811372
4/1/2014,60,29.68991571,29.53343753,29.91846491,0.010549256,0.013259749,0.028229926
4/1/2014,60,29.65052851,29.4094121,30.2349875,0.064389552,0.032759109,0.066380559
4/1/2014,60,30.10887473,29.6276497,30.70860367,0.138747873,0.048088091,0.09690357
4/1/2014,60,29.24866673,28.92559692,29.68844876,0.040007937,0.025822451,0.052649241
4/1/2014,60,29.95696768,29.63332351,30.16017827,0.021564552,0.018958091,0.039189346
4/1/2014,60,29.39509434,29.26383567,29.60342353,0.008862367,0.01215344,0.026144877
4/1/2014,60,29.79693239,29.54317409,30.15305208,0.027988458,0.021598016,0.044344761
4/1/2014,60,30.08601721,29.72569092,30.44061342,0.06810203,0.033690263,0.068229708
4/1/2014,60,30.06402247,29.76332463,30.27178537,0.023880034,0.019949952,0.041122844
4/1/2014,60,30.33495214,30.02900109,30.55845349,0.022351881,0.019301071,0.039859253
4/1/2014,60,29.87754274,29.74752228,30.13779605,0.008550903,0.011937967,0.025746085
4/1/2014,60,30.07250469,29.69746013,30.54427663,0.06638935,0.033263932,0.067383577
4/1/2014,60,30.12172077,29.67325404,30.62977624,0.109958823,0.042809427,0.086375652
4/1/2014,60,29.41174845,29.24887958,29.6678735,0.015090901,0.015859225,0.033188997
4/1/2014,60,29.39502669,29.11726477,29.5968466,0.026777051,0.021125439,0.043416737
4/1/2014,60,29.73103959,29.19458488,30.03536269,0.049774963,0.028802478,0.058538427
4/1/2014,60,29.23984921,29.09335875,29.38750319,0.006015793,0.010013152,0.022184663
4/1/2014,60,29.1441103,28.97743551,29.30105508,0.007451228,0.011143928,0.024261881
4/1/2014,60,29.16608409,28.83758894,29.73344665,0.060796207,0.031831904,0.064539301
4/1/2014,60,29.59251488,29.40974402,29.79811528,0.012638278,0.014513372,0.030611282
4/1/2014,60,29.43761382,29.32517871,29.59352984,0.008933925,0.012202407,0.026236531
4/1/2014,60,30.08391114,29.47694083,30.74676068,0.191726336,0.056528214,0.113758747
4/1/2014,60,30.41800547,30.16614895,30.6915562,0.031102819,0.022767967,0.046641789
4/1/2014,60,30.71538426,30.27924639,30.87743577,0.025189947,0.020489813,0.042180123
4/1/2014,60,29.82204716,29.2868038,30.38396498,0.100933905,0.041015019,0.082799592
4/1/2014,60,28.79122375,28.53409111,29.23545183,0.023622789,0.019842206,0.040907239
4/1/2014,60,28.91139105,28.75574695,29.15503056,0.012135958,0.014222024,0.030051292
4/1/2014,60,28.7741538,28.65004012,28.95103503,0.006073566,0.010061118,0.02226808
4/1/2014,60,29.08112236,28.8337044,29.54095608,0.041294721,0.026234431,0.053461487
4/1/2014,60,29.69953207,29.40020597,30.00579624,0.037847573,0.02511559,0.051256913
4/1/2014,60,29.35072285,29.086842,29.54195701,0.018241962,0.017436533,0.036232124
4/1/2014,60,29.3245738,29.13279142,29.54350859,0.016753654,0.016710104,0.034827676
4/1/2014,60,29.40187943,29.29463569,29.52625349,0.004353723,0.008518336,0.019499843
4/1/2014,60,29.36353902,29.19481901,29.56284542,0.012283801,0.01430839,0.030218707
4/1/2014,60,29.67970599,29.37134755,29.95741837,0.036210673,0.024566465,0.050174989
4/1/2014,60,29.59331708,28.97199692,29.9941334,0.11250908,0.043303018,0.087357915
4/1/2014,60,29.21733523,29.1006988,29.31057484,0.002663144,0.006662262,0.016408151
4/1/2014,60,29.06139573,28.76010216,29.59604121,0.057084603,0.030844936,0.062581888
4/1/2014,60,29.38541883,29.16926327,29.67617976,0.019574188,0.018062017,0.037445312
4/1/2014,60,29.29831273,28.88545923,29.75239087,0.092199236,0.039200178,0.079183824
4/1/2014,60,28.74354907,28.50887482,28.92978,0.014598584,0.015598389,0.032683012
4/1/2014,60,29.08227246,28.73914161,29.3919004,0.028484046,0.021788394,0.044714156
4/1/2014,60,29.72551945,29.38251678,29.87568533,0.021782668,0.019053726,0.039373944
4/1/2014,60,29.23839448,28.9271302,29.51681031,0.026423011,0.020985317,0.043142152
4/1/2014,60,29.18709819,28.90777647,29.81476191,0.05590992,0.030525923,0.061950407
4/1/2014,60,29.77122399,29.26862636,30.20341445,0.094754797,0.039739736,0.080259285
4/1/2014,60,28.8792245,28.48497058,29.25751669,0.05507787,0.030297929,0.061496719
4/1/2014,60,28.46704201,28.24278938,28.67916499,0.024244078,0.020101442,0.04141036
4/1/2014,60,28.52923409,28.44583879,28.62419273,0.001596045,0.005157591,0.014103711
4/1/2014,60,28.56937727,28.19400494,28.83189847,0.043240044,0.026845249,0.054664607
4/1/2014,60,28.6078173,28.28768806,28.82306438,0.027207059,0.021294388,0.043743694
4/1/2014,60,28.81382631,28.3778602,29.21969057,0.071509481,0.034522814,0.069879549
4/1/2014,60,28.87636195,28.31816271,29.33324741,0.140119888,0.048325267,0.097373853
4/1/2014,60,29.42483616,29.13728606,29.730894,0.02881362,0.021914082,0.044962127
4/1/2014,60,29.25703363,28.90875663,29.67501925,0.086469474,0.037962586,0.076720389
4/1/2014,60,29.0871579,28.92471452,29.21007073,0.011437039,0.013806423,0.029261041
4/1/2014,60,28.94095753,28.75688398,29.3396257,0.020149583,0.018325566,0.037955083
4/1/2014,60,29.25216671,29.11618678,29.48936606,0.013941222,0.015243152,0.032005054
4/1/2014,60,29.87998501,29.18404405,30.21207462,0.097427542,0.040296307,0.081367634
4/1/2014,60,29.65986341,29.4398584,29.9525675,0.019304375,0.017937101,0.037204538
4/1/2014,60,29.45872532,29.14896649,29.8395017,0.046443081,0.027821778,0.056598051
4/1/2014,60,29.12838801,28.67757523,29.5708555,0.063895277,0.032633132,0.066128404
4/1/2014,60,29.12936317,28.67374747,29.45727,0.073195709,0.034927475,0.070684301
4/1/2014,60,29.61332927,29.42882535,29.73318932,0.005295314,0.009394425,0.021066587
4/1/2014,60,29.32233207,29.16037168,29.4937634,0.009569147,0.012628768,0.027036328
4/1/2014,60,29.34032038,29.14512018,29.56082296,0.013297817,0.014887252,0.031324035
4/1/2014,60,28.88316958,28.61318295,29.30458768,0.03372572,0.02370855,0.048483847
4/1/2014,60,29.48768297,29.10444729,29.79430682,0.032793282,0.02337851,0.047837112
4/1/2014,60,28.82425971,28.50846068,29.13932885,0.049000511,0.028577529,0.05809007
4/1/2014,60,28.76098939,28.46725023,28.95560918,0.017865508,0.017255679,0.035878633
4/1/2014,60,28.69014223,28.51674347,28.9227902,0.009332105,0.012471371,0.026735954
4/1/2014,60,28.69145736,28.49764678,29.07594904,0.0205063,0.018487067,0.038267398
4/1/2014,60,29.72899335,29.10813919,30.35407887,0.159346978,0.051534289,0.103782218
4/1/2014,60,29.90625476,29.51918525,30.23493088,0.06237365,0.032242221,0.065354906
4/1/2014,60,29.7790678,29.51582997,30.04747861,0.030447258,0.022526746,0.046165324
4/1/2014,60,29.65027567,29.39262855,29.84762825,0.020806831,0.018622044,0.038534014
4/1/2014,60,29.88290049,29.62674652,30.35413807,0.068824206,0.033868423,0.068583228
4/1/2014,60,29.94453897,29.70495847,30.21922153,0.02485525,0.020353235,0.041909955
4/1/2014,60,29.54629926,28.83570584,30.10015555,0.207118278,0.058753479,0.118204798
4/1/2014,60,28.96725829,28.68092967,29.25576714,0.028649586,0.021851615,0.044837427
4/1/2014,60,29.06582812,28.83315387,29.30827723,0.02021528,0.018355417,0.038012892
4/1/2014,60,29.14935679,28.89036773,29.27563232,0.005868561,0.009889861,0.021959196
4/1/2014,60,29.36459298,29.06664349,29.50891871,0.016578268,0.016622409,0.034658203
4/1/2014,60,28.91105381,28.79091813,29.05592811,0.005955204,0.0099626,0.022089513
4/1/2014,60,29.19513136,28.97156471,29.30376178,0.0093924,0.012511594,0.026814509
4/1/2014,60,29.0639344,28.78891414,29.28562542,0.031132142,0.022778697,0.046656432
4/1/2014,60,28.87592378,28.34956105,29.20475269,0.067195753,0.033465343,0.067779212
4/1/2014,60,28.17018973,28.08231035,28.32885772,0.003022104,0.00709707,0.017097912
4/1/2014,60,28.27893554,28.07754193,28.37954755,0.005072043,0.00919424,0.020693246
4/1/2014,60,28.01992006,27.87061092,28.3025421,0.012952061,0.014692436,0.030943064
4/1/2014,60,28.89880613,28.32169427,29.32352947,0.088847114,0.038480972,0.077751043
4/1/2014,60,28.94691687,28.83639271,29.18041124,0.006281576,0.010231956,0.022582173
4/1/2014,60,28.71624535,28.60656938,28.98418616,0.005455373,0.009535349,0.021313705
4/1/2014,60,29.44412541,29.007564,29.76040141,0.047907417,0.028256981,0.05745829
4/1/2014,60,29.03253552,28.94120244,29.23354792,0.004334052,0.008499071,0.019463085
4/1/2014,60,28.86207597,28.73354906,29.06766486,0.009219913,0.012396177,0.026595847
4/1/2014,60,28.94104947,28.79256453,29.2360616,0.018201409,0.017417141,0.036192793
4/1/2014,60,29.03865015,28.68711379,29.2471712,0.03379793,0.023733917,0.048533487
4/1/2014,60,28.77804167,28.40101515,29.04370002,0.038187853,0.025228243,0.051474943
4/1/2014,60,28.34054242,28.19814594,28.50151292,0.005114733,0.009232852,0.020763812
4/1/2014,60,28.92269228,28.52027524,29.11958283,0.0254277,0.020586282,0.042359808
4/1/2014,60,28.70694056,28.6105334,28.90840418,0.004965521,0.00909718,0.020524317
4/1/2014,60,28.83741764,28.6976119,28.91819809,0.004289192,0.008454971,0.019383699
4/1/2014,60,28.55489666,28.38884862,28.80919072,0.015882833,0.01627003,0.033974387
4/1/2014,60,28.32746532,28.10242318,28.61431994,0.022670367,0.019438093,0.040115924
4/1/2014,60,28.51938927,28.38460964,28.6253503,0.003569464,0.007713045,0.018121255
4/1/2014,60,28.81409365,28.26221642,29.37713928,0.147899218,0.049648635,0.100015373
4/1/2014,60,29.13679141,28.85968976,29.3163253,0.019246926,0.017910391,0.037149107
4/1/2014,60,28.86848219,28.70813319,29.0949873,0.008681408,0.012028721,0.025907359
4/1/2014,60,28.9237554,28.46895564,29.19668431,0.055886167,0.030519438,0.061935425
4/1/2014,60,28.66999921,28.4900534,28.97554975,0.019348155,0.017957429,0.037238415
4/1/2014,60,28.83177922,28.31930217,29.05455428,0.049718264,0.028786068,0.058502379
4/1/2014,60,28.05458436,27.88461956,28.31892921,0.016380169,0.016522797,0.034458744
4/1/2014,60,28.22409704,28.15322789,28.29288633,0.001147648,0.004373497,0.013013466
4/1/2014,60,28.17515111,27.84117936,28.35686088,0.021141002,0.018770989,0.038815516
4/1/2014,60,27.62097803,27.45064412,27.82279376,0.009258264,0.012421932,0.02663451
4/1/2014,60,27.81310563,27.46412127,28.28862946,0.052081074,0.029462143,0.059837881
4/1/2014,60,28.3484728,28.05582179,28.59345804,0.024951081,0.020392434,0.041978312
4/1/2014,60,28.01877737,27.9746445,28.07245974,8.25E-04,0.003707097,0.012167818
4/1/2014,60,28.12562214,27.98178662,28.25880067,0.006753889,0.010609657,0.023266669
4/1/2014,60,28.09596254,27.99991848,28.20320775,0.002923963,0.006980883,0.016906928
4/1/2014,60,27.80898545,27.6061836,28.03545205,0.018510661,0.017564482,0.0364712
4/1/2014,60,28.03361437,27.60581329,28.32179201,0.06055344,0.031768286,0.064408446
4/1/2014,60,28.23636146,28.04051619,28.48173209,0.01965623,0.01809983,0.037511963
4/1/2014,60,28.20995472,28.03476535,28.37619084,0.011268518,0.013704329,0.029061176
4/1/2014,60,27.95650926,27.58942968,28.16892754,0.034591657,0.024010989,0.049073882
4/1/2014,60,27.50556071,27.40834615,27.74134696,0.007184516,0.010942666,0.023876181
4/1/2014,60,28.0302384,27.7423885,28.28270329,0.041804501,0.026395865,0.053775132
4/1/2014,60,28.07458756,27.96626532,28.26590482,0.009857477,0.012817616,0.027382603
4/1/2014,60,27.9035804,27.69643763,28.07210738,0.012314723,0.014326388,0.030242693
4/1/2014,60,27.77357859,27.69029649,27.89091793,0.003440672,0.007572617,0.01787746
4/1/2014,60,27.76325391,27.70840619,27.84261184,0.001533516,0.005055552,0.013945054
4/1/2014,60,27.64901456,27.47487268,27.82783699,0.014495221,0.01554307,0.032569686
4/1/2014,60,27.6074693,27.35509965,27.76648287,0.016185303,0.016424221,0.03426522
4/1/2014,60,27.22836299,27.06541008,27.34515347,0.00854837,0.011936198,0.025720277
4/1/2014,60,27.19857045,27.06348941,27.28920292,0.004696383,0.008847206,0.020061239
4/1/2014,60,27.08863316,27.05597386,27.21042014,0.001178785,0.004432429,0.013073333
4/1/2014,60,27.07294567,26.98629834,27.2640526,0.004428543,0.00859122,0.019605651
4/1/2014,60,27.17556313,26.92050659,27.29754183,0.012085435,0.014192389,0.029981905
4/1/2014,60,27.06416306,26.87437164,27.30923382,0.022409237,0.019325819,0.03989023
4/1/2014,60,26.99207041,26.93784593,27.09244359,0.00190432,0.005633707,0.014780321
4/1/2014,60,26.79311275,26.71176284,26.95383297,0.00672878,0.010589916,0.023218859
4/1/2014,60,26.80113433,26.72082531,26.87093674,0.002701904,0.006710569,0.016452499
4/1/2014,60,26.63340665,26.52278327,26.73930253,0.003390995,0.007517751,0.017771712
4/1/2014,60,26.5065594,26.49569525,26.52036932,4.00E-05,8.16E-04,0.009792666
4/1/2014,60,26.5088779,26.49387259,26.54967356,2.29E-04,0.001952304,0.010406207
4/1/2014,60,26.74514655,26.55083041,26.91956558,0.011255071,0.01369615,0.029035213
4/1/2014,60,26.94862414,26.90846116,26.98810327,5.63E-04,0.003062098,0.011418768
4/1/2014,60,27.01782312,26.90020292,27.11898364,0.006041267,0.01003433,0.022202395
4/1/2014,60,27.03927308,26.99936223,27.08814711,4.96E-04,0.002873813,0.011226453
4/1/2014,60,27.00865233,26.95881575,27.05646495,7.90E-04,0.003629042,0.012056149
4/1/2014,60,26.9871455,26.91160042,27.11570791,0.004747691,0.008895402,0.020145527
4/1/2014,60,26.83542673,26.66682623,27.03137553,0.010394401,0.013162067,0.02802379
4/1/2014,60,26.61015358,26.57150216,26.67796585,0.001340373,0.004726474,0.013463918
4/1/2014,60,26.51749623,26.4991092,26.56499032,2.21E-04,0.0019201,0.010382921
4/1/2014,60,26.50688081,26.45996213,26.53941358,5.06E-04,0.002903247,0.01124543
4/1/2014,60,26.41664248,26.35803485,26.45501864,6.01E-04,0.003164837,0.011518273
4/1/2014,60,26.31398756,26.28396022,26.35497579,3.84E-04,0.002530413,0.010881356
4/1/2014,60,26.27766521,26.21035508,26.35862352,0.002799744,0.006830988,0.016639617
4/1/2014,60,26.38024171,26.35246428,26.40934,3.39E-04,0.002376173,0.010744719
4/1/2014,60,26.28728382,26.22881148,26.35048233,0.002117847,0.005941166,0.015236073
4/1/2014,60,26.25941558,26.2403018,26.2692694,6.68E-05,0.00105541,0.009876578
4/1/2014,60,26.19711897,26.16909331,26.243461,2.83E-04,0.002171602,0.010569467
4/1/2014,60,25.77663196,25.30405302,26.16420938,0.081944533,0.03695595,0.074707758
4/1/2014,60,25.30761476,25.24701884,25.35783472,0.001534992,0.005057983,0.013909078
4/1/2014,60,25.08980526,24.83771408,25.3351506,0.025985581,0.020810887,0.042780363
4/1/2014,60,24.59737139,24.47893089,24.82814798,0.010577755,0.013277647,0.02822639
4/1/2014,60,24.67908506,24.5671374,24.75751694,0.002594787,0.006576203,0.016208816
4/1/2014,60,24.46840321,24.30236818,24.60177627,0.010535048,0.013250816,0.028173927
4/1/2014,60,24.53727238,24.24197805,24.64731197,0.00985457,0.012815726,0.027351754
4/1/2014,60,23.94580495,23.73192843,24.22053721,0.010948515,0.01350834,0.028659376
4/1/2014,60,23.72080329,23.6360821,23.83636209,0.004101269,0.008267677,0.019004046
4/1/2014,60,23.78045091,23.67519601,23.87885109,0.002516425,0.006476143,0.016037452
4/1/2014,60,23.54883986,23.30011899,23.84596644,0.02973917,0.022263262,0.045619736
4/1/2014,60,23.34834847,23.16380273,23.43837996,0.009237531,0.012408016,0.026574514
4/1/2014,60,23.03270653,22.81286246,23.37759713,0.034832427,0.024094407,0.049217623
4/1/2014,60,22.45221686,22.1209208,22.83121787,0.050481022,0.02900604,0.058915481
4/1/2014,60,21.94795344,21.75706508,22.11441766,0.017177329,0.016920072,0.035189265
4/1/2014,60,21.70392215,21.42395601,21.83611177,0.017154741,0.016908943,0.035166115
4/1/2014,60,21.24909506,21.13517195,21.41745424,0.010080607,0.012961872,0.027603879
4/1/2014,60,21.23731185,21.13838278,21.32456984,0.003938978,0.008102446,0.018692621
4/1/2014,60,20.959584,20.78963222,21.14398313,0.011786799,0.014015943,0.029603212
4/1/2014,60,20.57596274,20.41718987,20.78313168,0.015624421,0.016137132,0.033669061
4/1/2014,60,20.39489324,20.21719261,20.50648457,0.009472143,0.012564595,0.026847104
4/1/2014,60,20.18750823,20.12471636,20.23316793,0.001569311,0.005114214,0.013909802
4/1/2014,60,20.06737707,20.00064813,20.12559644,0.001607705,0.005176397,0.013998395
4/1/2014,60,20.28657873,20.11529979,20.35119421,0.003205581,0.007309333,0.017345885
4/1/2014,60,20.09960865,19.98706261,20.25616883,0.007543809,0.011212945,0.024314236
4/1/2014,60,20.02981476,19.93076605,20.19068699,0.007213742,0.0109649,0.023853312
4/1/2014,60,20.18086182,20.05256097,20.27650901,0.003980305,0.00814484,0.01875294
4/1/2014,60,19.92403885,19.85242916,20.07470108,0.002575336,0.006551509,0.01610633
4/1/2014,60,19.78917912,19.66084214,19.90844987,0.003307242,0.007424332,0.017531642
4/1/2014,60,19.41738667,19.19801513,19.64479261,0.015126189,0.015877757,0.033162187
4/1/2014,60,19.30427615,19.15797399,19.43456783,0.010523135,0.013243322,0.028122446
4/1/2014,60,19.21874516,19.02002685,19.41206002,0.015707895,0.016180181,0.033743835
4/1/2014,60,18.89569039,18.8069639,19.01773889,0.002984433,0.007052698,0.016905571
4/1/2014,60,18.85179295,18.7665761,19.00910778,0.007407651,0.011111294,0.024115106
4/1/2014,60,18.92302543,18.80395025,19.02505677,0.004686541,0.008837931,0.01996293
4/1/2014,60,18.67320981,18.59010101,18.79784602,0.00434994,0.008514635,0.019384086
4/1/2014,60,18.54613234,18.49436176,18.62387238,0.001893964,0.005618368,0.014631822
4/1/2014,60,18.55775762,18.51154184,18.58837757,6.05E-04,0.00317604,0.011381074
4/1/2014,60,18.44533022,18.36949276,18.51081607,0.00129725,0.004649821,0.013224783
4/1/2014,60,18.48517646,18.3596529,18.59011896,0.006214005,0.010176775,0.022386367
4/1/2014,60,18.34916313,18.28951044,18.40821393,0.001893711,0.005617994,0.014628103
4/1/2014,60,18.25385757,18.1409396,18.32222477,0.00261364,0.006600051,0.016160912
4/1/2014,60,18.06072481,18.00980418,18.13407242,0.001636175,0.005222028,0.014034556
4/1/2014,60,17.98272665,17.95189751,18.02344058,7.77E-04,0.003598942,0.011856028
4/1/2014,60,17.9125032,17.84099739,17.9586079,8.93E-04,0.003856997,0.012170097
4/1/2014,60,17.8288896,17.79530099,17.87497652,4.88E-04,0.002853262,0.011025589
4/1/2014,60,17.81437307,17.77618878,17.86918682,7.69E-04,0.003579518,0.011830077
4/1/2014,60,17.80980504,17.68773153,17.94262557,0.008691314,0.012035582,0.025832603
4/1/2014,60,17.77110881,17.71689653,17.80114954,4.16E-04,0.002632926,0.010806201
4/1/2014,60,17.66049091,17.56670789,17.77200175,0.002443741,0.006381928,0.015804874
4/1/2014,60,17.54350411,17.50837824,17.60576838,0.001199727,0.004471626,0.012965746
4/1/2014,60,17.51768699,17.42489409,17.62507702,0.004236147,0.008402526,0.019173324
4/1/2014,60,17.39930937,17.27596973,17.63289948,0.013465186,0.014980646,0.031424836
